"","year_start","month_start","year_end","month_end","permno","n_obs","R2_long","R2_short","tau_pi_R"
"15166",1988,12,2007,12,46077,20,0.155239165774678,0.0485417236024987,0.112140957537483
"15167",1989,12,2008,12,46077,20,0.239011033012885,0.055309947977294,0.194456461822862
"15168",1990,12,2009,12,46077,20,0.232910154404918,0.022392575608303,0.215339586774933
"15169",1991,12,2010,12,46077,20,0.22647926960028,0.0128824248154746,0.216384400556213
"15170",1992,12,2011,12,46077,20,0.246310710278068,0.0131232848612592,0.236288304141441
"15171",1993,12,2012,12,46077,20,0.283333425576189,0.0235112455750953,0.266078005326455
"15172",1994,12,2013,12,46077,20,0.315288546664455,0.0223306548702513,0.299649255910059
"15173",1995,12,2014,12,46077,20,0.323868180345656,0.0762565339733671,0.268052392768048
"15174",1996,12,2015,12,46077,20,0.337692854129886,0.119718546018834,0.247618880444704
"15175",1997,12,2016,12,46077,20,0.324441568832705,0.0893415053129181,0.258164904727069
"15176",1979,7,1998,7,46149,20,0.257760865873948,0.191647100934285,0.0817882449807214
"15177",1980,7,1999,7,46149,20,0.253773056367026,0.192796934074662,0.0755400033354226
"15178",1981,7,2000,7,46149,20,0.254614610398497,0.199793388073522,0.0685088344783773
"15179",1982,7,2001,7,46149,20,0.261642283118073,0.193187295976148,0.0848461939190062
"15180",1983,7,2002,7,46149,20,0.287824522908525,0.191950028167683,0.118649214878925
"15181",1984,7,2003,7,46149,20,0.294042554003904,0.202930596739164,0.114308687414167
"15182",1985,7,2004,7,46149,20,0.26844593286866,0.20873053614243,0.0754678392808277
"15183",1986,7,2005,7,46149,20,0.280943704570429,0.204397508729128,0.0962116090398717
"15184",1969,9,1988,9,46164,20,0.064001232228208,0.0637428006994373,0.00027602621263022
"15185",1970,9,1989,9,46164,20,0.0852746133629179,0.0537974251460494,0.0332668596063873
"15186",1971,9,1990,9,46164,20,0.246790233130931,0.212505747707483,0.0435361722623887
"15187",1972,9,1991,9,46164,20,0.218901769421622,0.143568643830385,0.0879616621326941
"15188",1973,9,1992,9,46164,20,0.117889115542716,0.0656477537759386,0.0559118490675195
"15189",1978,12,1997,12,46228,20,0.345845738467612,0.303131217884719,0.061294926217296
"15190",1979,12,1998,12,46228,20,0.3413957850314,0.283380322334861,0.0809571164520109
"15191",1975,6,1994,6,46229,20,0.19565454581139,0.00582429859936085,0.190942352488185
"15192",1976,6,1995,6,46229,20,0.212712857525252,0.00914868960401534,0.205443708642707
"15193",1977,6,1996,6,46229,20,0.213217773000946,0.0087869653077858,0.206243058291338
"15194",1978,6,1997,6,46229,20,0.20774005997945,0.0086969993758411,0.200789325239896
"15195",1979,6,1998,6,46229,20,0.157578068718776,0.0047251470705975,0.153578603134888
"15196",1980,6,1999,6,46229,20,0.0588003282890621,0.00440127646510615,0.0546395355257297
"15197",1981,6,2000,6,46229,20,0.160113005084039,0.142508737001907,0.0205299678746355
"15198",1986,6,2005,6,46229,20,0.330455173228237,0.329407074012649,0.00156294403798699
"15199",1987,6,2006,6,46229,20,0.33610093196282,0.334740684949398,0.0020446869102734
"15200",1988,6,2007,6,46229,20,0.333846882275927,0.33154281147615,0.00344684871272887
"15201",1969,12,1988,12,46236,20,0.0602700314301768,0.00000847630773705855,0.0602620659222553
"15202",1970,1,1989,1,46260,20,0.178224618198692,0.0507657830020202,0.134275432674318
"15203",1971,1,1990,1,46260,20,0.310766233090328,0.182927725123055,0.156459240997408
"15204",1972,1,1991,1,46260,20,0.35797189172392,0.233705496603268,0.162165322300786
"15205",1973,1,1992,1,46260,20,0.22484260474624,0.221452971535903,0.00435379378047907
"15206",1974,1,1993,1,46260,20,0.239836575448942,0.22746919966155,0.0160089096537947
"15207",1975,1,1994,1,46260,20,0.23141440433471,0.21969734471414,0.0150160447887721
"15208",1976,1,1995,1,46260,20,0.226993198695422,0.217010051458943,0.0127500324302768
"15209",1977,1,1996,1,46260,20,0.229479865680125,0.219495310983502,0.0127924339688516
"15210",1978,1,1997,1,46260,20,0.219253217416901,0.210259088848186,0.0113887079189004
"15211",1979,1,1998,1,46260,20,0.238088462801655,0.225270508900985,0.0165450703089755
"15212",1970,4,1989,4,46295,20,0.191491872018683,0.0870051540302816,0.114443929721666
"15213",1971,4,1990,4,46295,20,0.194188788691729,0.0896391034331171,0.114844217994079
"15214",1972,4,1991,4,46295,20,0.196614743703035,0.0897347416140534,0.117416325740585
"15215",1973,4,1992,4,46295,20,0.21145120461543,0.091038915147189,0.132472436361497
"15216",1974,4,1993,4,46295,20,0.180400838297574,0.0948734175434838,0.0944922206593124
"15217",1975,4,1994,4,46295,20,0.151272616571008,0.0606832488127239,0.0964417675334554
"15218",1976,4,1995,4,46295,20,0.172378024797648,0.111085067968595,0.0689525562237794
"15219",1977,4,1996,4,46295,20,0.147703025473681,0.0892909610095257,0.0641391069631911
"15220",1978,4,1997,4,46295,20,0.15364735893147,0.0995906789691528,0.0600356734428623
"15221",1979,4,1998,4,46295,20,0.155559268411949,0.100924489739145,0.0607677309072209
"15222",1980,4,1999,4,46295,20,0.13382583849953,0.103205924743545,0.0341437511696631
"15223",1981,4,2000,4,46295,20,0.168397913949615,0.0987320346156352,0.0772976317917493
"15224",1982,4,2001,4,46295,20,0.295337015210305,0.071479424266373,0.241090608861372
"15225",1983,4,2002,4,46295,20,0.13832713447345,0.0752010250995036,0.0682592769750187
"15226",1984,4,2003,4,46295,20,0.170498723478028,0.0282637432039472,0.146372000920341
"15227",1985,4,2004,4,46295,20,0.0722588912007221,0.0265724042448322,0.0469336262451519
"15228",1986,4,2005,4,46295,20,0.0850393701238673,0.0391690034649587,0.0477403069055086
"15229",1987,4,2006,4,46295,20,0.0883320682174064,0.00128806930689402,0.0871562622167775
"15230",1988,4,2007,4,46295,20,0.0652187374417079,0.00285443634684126,0.0625428256095206
"15231",1969,12,1988,12,46324,20,0.0489964107438225,0.00322704906453436,0.0459175398332528
"15232",1969,12,1988,12,46340,20,0.332470858200567,0.0041051455414202,0.329719258201874
"15233",1970,12,1989,12,46340,20,0.342561538095059,0.00470350206374364,0.339454661733325
"15234",1971,12,1990,12,46340,20,0.238068644824794,0.0135265907777456,0.227620990031632
"15235",1972,12,1991,12,46340,20,0.213485771198514,0.0105658850542892,0.205086809802752
"15236",1973,12,1992,12,46340,20,0.194062343816111,0.00719359481571123,0.188222747178703
"15237",1974,12,1993,12,46340,20,0.156706513756894,0.00456188153602683,0.152841878765539
"15238",1975,12,1994,12,46340,20,0.135737404174125,0.000351636765459643,0.13543339076813
"15239",1976,12,1995,12,46340,20,0.0797430114002879,0.00107438651717226,0.0787532362983783
"15240",1977,12,1996,12,46340,20,0.0895279231658958,0.00225890199107261,0.087466599650927
"15241",1978,12,1997,12,46340,20,0.0619965135163288,0.001131824315104,0.0609336553940079
"15242",1979,12,1998,12,46340,20,0.0368543231246578,0.000352161639078453,0.0365150206751112
"15243",1980,12,1999,12,46340,20,0.0436069051069406,0.0073877193181863,0.036488754465012
"15244",1981,12,2000,12,46340,20,0.0612377673760718,0.044761379894706,0.0172484519936492
"15245",1982,12,2001,12,46340,20,0.0935979688260337,0.092655627201755,0.00103857107899679
"15246",1983,12,2002,12,46340,20,0.0690744483561929,0.0687804777000198,0.000315683519442362
"15247",1984,12,2003,12,46340,20,0.0661624951779091,0.0551557502254214,0.0116492691309851
"15248",1985,12,2004,12,46340,20,0.0813631482440897,0.0681212421630307,0.0142099022750508
"15249",1986,12,2005,12,46340,20,0.0879086801130933,0.0744699233775037,0.014520064852599
"15250",1987,12,2006,12,46340,20,0.10514107545097,0.0782288515863574,0.0291962098303127
"15251",1988,12,2007,12,46340,20,0.130203387013241,0.0936182299073998,0.0403639595510654
"15252",1989,12,2008,12,46340,20,0.110986036156359,0.0644743894087726,0.0497171282336056
"15253",1990,12,2009,12,46340,20,0.142618306451579,0.073409887444931,0.0746915146933809
"15254",1991,12,2010,12,46340,20,0.221181187580625,0.0611125152875253,0.170487598247322
"15255",1992,12,2011,12,46340,20,0.319307217135452,0.112315086779475,0.233181985266607
"15256",1993,12,2012,12,46340,20,0.310450686067878,0.0992177087895821,0.234499478219596
"15257",1994,12,2013,12,46340,20,0.298948507568391,0.0966447053057757,0.223947104146983
"15258",1995,12,2014,12,46340,20,0.410922233571517,0.0999436929823912,0.345510095495661
"15259",1996,12,2015,12,46340,20,0.40277993424001,0.0502100149386235,0.371208293250853
"15260",1997,12,2016,12,46340,20,0.403584418229061,0.053979867543192,0.369552971116956
"15261",1984,12,2003,12,46392,20,0.347799235075829,0.132769703895921,0.247949745466574
"15262",1985,12,2004,12,46392,20,0.313929297669043,0.117486008147778,0.222595099154145
"15263",1986,12,2005,12,46392,20,0.430987668326201,0.211876446039087,0.278016335365077
"15264",1987,12,2006,12,46392,20,0.312783313521579,0.146915606226595,0.194432940639448
"15265",1988,12,2007,12,46392,20,0.303273732491204,0.134159182057472,0.19531829284232
"15266",1989,12,2008,12,46392,20,0.370467511671805,0.144340638374747,0.264272073021617
"15267",1990,12,2009,12,46392,20,0.428708657309413,0.18517960261084,0.298874519438746
"15268",1991,12,2010,12,46392,20,0.412541585858986,0.219229783887052,0.247591158041779
"15269",1992,12,2011,12,46392,20,0.439455880143172,0.248389718444226,0.2542090846648
"15270",1993,12,2012,12,46392,20,0.356508863555313,0.215473636326399,0.179771176291013
"15271",1994,12,2013,12,46392,20,0.329542162004372,0.215355653141481,0.145526453252433
"15272",1995,12,2014,12,46392,20,0.330739293324473,0.222058939159532,0.139702555419205
"15273",1996,12,2015,12,46392,20,0.338350427981057,0.221144185064024,0.150485161270405
"15274",1997,12,2016,12,46392,20,0.338111707883197,0.220224122078336,0.151181370368966
"15275",1969,12,1988,12,46420,20,0.365593984385542,0.327699708672222,0.0563651038116913
"15276",1970,12,1989,12,46420,20,0.311678582247151,0.248594402910511,0.0839548967707868
"15277",1971,12,1990,12,46420,20,0.272048440372938,0.252874830467563,0.0256631829407836
"15278",1972,12,1991,12,46420,20,0.29167698707802,0.253217417012196,0.0515003575899576
"15279",1973,12,1992,12,46420,20,0.13554572739975,0.126818567598362,0.00999466946678465
"15280",1974,12,1993,12,46420,20,0.185277776564361,0.183777566145527,0.00183799214112476
"15281",1975,12,1994,12,46420,20,0.197533450392853,0.196845979070394,0.000855964490675512
"15282",1976,12,1995,12,46420,20,0.194145244438506,0.192807020553301,0.00165787354360074
"15283",1977,12,1996,12,46420,20,0.243050883011638,0.221027674089904,0.0282721326409177
"15284",1978,12,1997,12,46420,20,0.138544125436907,0.105260131360404,0.0371996322541321
"15285",1969,9,1988,9,46463,20,0.171193688207628,0.0946566197316444,0.0845392700096807
"15286",1970,9,1989,9,46463,20,0.168337119920776,0.0888778928438982,0.0872102942654914
"15287",1971,9,1990,9,46463,20,0.141849507548586,0.0760911072632881,0.0711741177103677
"15288",1972,9,1991,9,46463,20,0.0626070548722323,0.0349613562188395,0.0286472451974285
"15289",1973,9,1992,9,46463,20,0.0520479063165282,0.0292185899804937,0.0235164333601895
"15290",1974,9,1993,9,46463,20,0.0352520681513184,0.0220166931356288,0.013533334283716
"15291",1975,9,1994,9,46463,20,0.0236966914569714,0.0180623011804221,0.00573803234494669
"15292",1976,9,1995,9,46463,20,0.0269623723734573,0.0188093175130756,0.00830934802572415
"15293",1977,9,1996,9,46463,20,0.0200710385806597,0.0198834816848786,0.000191361835329135
"15294",1978,9,1997,9,46463,20,0.0727644417867493,0.0717714704073323,0.00106974882559656
"15295",1979,9,1998,9,46463,20,0.0784787863598247,0.0764294155727455,0.00221896498398129
"15296",1980,9,1999,9,46463,20,0.0831554356334901,0.0818674274837022,0.00140285639388434
"15297",1981,9,2000,9,46463,20,0.0741631958223753,0.0741529895312459,0.0000110237339582093
"15298",1984,9,2003,9,46463,20,0.0135595484169263,0.00624742463553521,0.00735809291232207
"15299",1985,9,2004,9,46463,20,0.0199343837267962,0.000200925302035765,0.0197374241726737
"15300",1986,9,2005,9,46463,20,0.038556513611992,0.0114132591699834,0.0274566240077417
"15301",1987,9,2006,9,46463,20,0.0326118766727718,0.011232879808364,0.0216218727623793
"15302",1988,9,2007,9,46463,20,0.279442999152,0.263980584388007,0.0210081615185867
"15303",1989,9,2008,9,46463,20,0.291809931884236,0.272361557746506,0.0267280740109033
"15304",1990,9,2009,9,46463,20,0.34091005331965,0.300808056483779,0.0573547753342223
"15305",1991,9,2010,9,46463,20,0.307407330483622,0.306975274027565,0.000623435845597332
"15306",1992,9,2011,9,46463,20,0.0675890803092623,0.0384970027470335,0.0302568766247692
"15307",1993,9,2012,9,46463,20,0.0625216104858295,0.0342271749265774,0.0292971958049255
"15308",1994,9,2013,9,46463,20,0.0700150893473749,0.0444838357465999,0.0267198552530234
"15309",1995,9,2014,9,46463,20,0.0669969030854095,0.0456083927265338,0.0224106228469245
"15310",1996,9,2015,9,46463,20,0.0708099402063511,0.0531479826738895,0.0186533451999592
"15311",1997,9,2016,9,46463,20,0.0500408363675646,0.0462459669909258,0.00397887636151429
"15312",1970,12,1989,12,46519,20,0.317065255308651,0.132163464013072,0.2130606210135
"15313",1971,12,1990,12,46519,20,0.324834590530667,0.136642753564387,0.217976785094737
"15314",1972,12,1991,12,46519,20,0.312391243511905,0.136611315844491,0.203593040878625
"15315",1973,12,1992,12,46519,20,0.324670815245065,0.124110627911276,0.228978902730051
"15316",1974,12,1993,12,46519,20,0.346263414039166,0.152217246684382,0.228886665358411
"15317",1975,12,1994,12,46519,20,0.326608758077576,0.149592605752643,0.208154531019335
"15318",1976,12,1995,12,46519,20,0.334930272624923,0.149924889415819,0.217634160682537
"15319",1977,12,1996,12,46519,20,0.32586806749174,0.155851142750572,0.201406331692671
"15320",1978,12,1997,12,46519,20,0.350579398340572,0.145479058515173,0.24001792099912
"15321",1969,12,1988,12,46527,20,0.0700160612362304,0.0306202941492649,0.0406401813955776
"15322",1970,12,1989,12,46527,20,0.156884565953329,0.00569454820421402,0.152055907443789
"15323",1971,12,1990,12,46527,20,0.0221408175689076,0.000347010534504528,0.0218013723402718
"15324",1972,12,1991,12,46527,20,0.0623898470476381,0.0394308374120384,0.0239014643919482
"15325",1973,12,1992,12,46527,20,0.0740461171993957,0.0299454650946556,0.0454620338526054
"15326",1974,12,1993,12,46527,20,0.0498879423755256,0.0153690770145124,0.0350576693816897
"15327",1975,12,1994,12,46527,20,0.0502229818972619,0.0131066920273977,0.0376092223647895
"15328",1976,12,1995,12,46527,20,0.052081982781137,0.00165727271534664,0.0505084162859965
"15329",1977,12,1996,12,46527,20,0.0603170245538654,0.00520692822438905,0.0553985526166865
"15330",1978,12,1997,12,46527,20,0.0732266160370203,0.00529161141637998,0.068296402644572
"15331",1970,6,1989,6,46578,20,0.347005511948415,0.130181407574798,0.249275085933809
"15332",1971,6,1990,6,46578,20,0.373437793813945,0.154543255443836,0.258906845062809
"15333",1972,6,1991,6,46578,20,0.33158050079219,0.146088009673247,0.217226708630668
"15334",1973,6,1992,6,46578,20,0.264536702572871,0.10898432461762,0.174578722072982
"15335",1974,6,1993,6,46578,20,0.443238799435535,0.441507385553313,0.00310015537794971
"15336",1975,6,1994,6,46578,20,0.346845663200375,0.297805681056113,0.0698381926786577
"15337",1976,6,1995,6,46578,20,0.340484514888311,0.289049458862677,0.072346883572734
"15338",1977,6,1996,6,46578,20,0.342174370301862,0.293474297044534,0.0689289477419018
"15339",1978,6,1997,6,46578,20,0.341975458225711,0.274866358578027,0.0925472158705585
"15340",1979,6,1998,6,46578,20,0.255802931233476,0.236497657494294,0.0252851532528699
"15341",1980,6,1999,6,46578,20,0.0946881589181121,0.0471829210013215,0.0498576683435546
"15342",1981,6,2000,6,46578,20,0.0847459235965585,0.00814732800879625,0.0772277957713074
"15343",1982,6,2001,6,46578,20,0.162232937788663,0.0347139373690804,0.132104880984219
"15344",1983,6,2002,6,46578,20,0.104462138561702,0.00619634117821685,0.0988784821943459
"15345",1984,6,2003,6,46578,20,0.126274124304645,0.0025946428229764,0.124001220358111
"15346",1985,6,2004,6,46578,20,0.114880914172582,0.00420613559474652,0.111142257985228
"15347",1986,6,2005,6,46578,20,0.119508812745202,0.000314280084342805,0.119232004905417
"15348",1987,6,2006,6,46578,20,0.124782794230017,0.000467794946602581,0.124373180428712
"15349",1988,6,2007,6,46578,20,0.104690388993512,0.00102097540901764,0.103775365680917
"15350",1989,6,2008,6,46578,20,0.0769743146956656,0.00553528891267567,0.071836662464252
"15351",1990,6,2009,6,46578,20,0.108764679638714,0.00953014295629027,0.100189355563644
"15352",1991,6,2010,6,46578,20,0.048161381176586,0.00141564031329977,0.0468120098315504
"15353",1992,6,2011,6,46578,20,0.0690994075635031,0.0178387745254908,0.0521916684434848
"15354",1993,6,2012,6,46578,20,0.0823826965117018,0.0177629631812868,0.0657883289961317
"15355",1994,6,2013,6,46578,20,0.0671345365804819,0.0074299319610544,0.060151526367693
"15356",1995,6,2014,6,46578,20,0.0752436796317068,0.00717684637015194,0.0685588697369683
"15357",1996,6,2015,6,46578,20,0.0487871661204262,0.00450168384756421,0.0444857430236786
"15358",1997,6,2016,6,46578,20,0.040504681757329,0.0000312119250305239,0.0404747331266344
"15359",1970,12,1989,12,46594,20,0.195496038078348,0.0359778147983857,0.165471527241462
"15360",1971,12,1990,12,46594,20,0.194803789812313,0.0384524330264781,0.162603871255118
"15361",1972,12,1991,12,46594,20,0.191146107557814,0.0558909679735952,0.143262202771126
"15362",1973,12,1992,12,46594,20,0.209192570118203,0.0707859093270973,0.148950238895836
"15363",1974,12,1993,12,46594,20,0.241701500514372,0.0456996110511417,0.205388043149728
"15364",1975,12,1994,12,46594,20,0.307707951566098,0.0517787969887572,0.269904484064049
